now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099294.475525618,1779099294.475525618,1779099294.475525618,0.000000000,5.941443842,3.286799570,2.752718249,1
1779099294.525518656,1779099294.525518656,1779099294.525518656,0.000000000,5.899847827,3.305618711,2.749200425,1
1779099294.575523853,1779099294.575523853,1779099294.575523853,0.000000000,5.863386634,3.330273905,2.743993299,1
1779099294.625525951,1779099294.625525951,1779099294.625525951,0.000000000,5.822549652,3.343086510,2.739768894,1
1779099294.675494194,1779099294.675494194,1779099294.675494194,0.000000000,5.786360729,3.364807071,2.739769186,1
1779099294.725490570,1779099294.725490570,1779099294.725490570,0.000000000,5.735705511,3.379636406,2.729591987,1
1779099294.775490999,1779099294.775491238,1779099294.775491238,0.000000000,5.704712346,3.405696069,2.726217146,1
1779099294.825522900,1779099294.825522900,1779099294.825522900,0.000000000,5.646177701,3.415187686,2.722448770,1
1779099294.875494480,1779099294.875494480,1779099294.875494480,0.000000000,5.619300916,3.450791126,2.721422019,1
1779099294.925484180,1779099294.925484180,1779099294.925484180,0.000000000,5.585490143,3.453189201,2.716886525,1
1779099294.975483418,1779099294.975483418,1779099294.975483418,0.000000000,5.527614734,3.450145410,2.714353000,1
1779099295.025492191,1779099295.025492191,1779099295.025492191,0.000000000,5.505117271,3.497007317,2.710277737,1
1779099295.075483322,1779099295.075483322,1779099295.075483322,0.000000000,5.472796523,3.492052101,2.702556418,1
1779099295.100480318,1779099295.100480318,1779099295.100480318,0.000000000,5.454080806,3.509098643,2.703268667,1
1779099295.175485373,1779099295.175485373,1779099295.175485373,0.000000000,5.422399944,3.536166945,2.706217189,1
1779099295.200481653,1779099295.200481415,1779099295.200481415,0.000000000,5.396842886,3.543339985,2.707765333,1
1779099295.275483131,1779099295.275483131,1779099295.275483131,0.000000000,5.349517119,3.547787797,2.717419437,1
1779099295.300482273,1779099295.300482512,1779099295.300482273,-0.000000238,5.337567288,3.560112482,2.724906226,1
1779099295.375482798,1779099295.375482798,1779099295.375482798,0.000000000,5.289163409,3.563808630,2.734691691,1
1779099295.425486088,1779099295.425486088,1779099295.425486088,0.000000000,5.278982760,3.581796026,2.749577458,1
1779099295.475491762,1779099295.475492001,1779099295.475492001,0.000000000,5.230604142,3.579236378,2.754061757,1
1779099295.525483608,1779099295.525483608,1779099295.525483370,-0.000000238,5.214202142,3.606888062,2.770263237,1
1779099295.575483084,1779099295.575483084,1779099295.575483322,0.000000238,5.193316966,3.604396144,2.779023355,1
1779099295.625499249,1779099295.625499249,1779099295.625499249,0.000000000,5.154323417,3.599483418,2.784086503,1
1779099295.650487185,1779099295.650487185,1779099295.650487185,0.000000000,5.146439091,3.612285574,2.796009586,1
1779099295.725494623,1779099295.725494385,1779099295.725494623,0.000000238,5.122171167,3.616229990,2.807047462,1
1779099295.775489807,1779099295.775489807,1779099295.775489807,0.000000000,5.114535377,3.615260536,2.821673363,1
1779099295.825493097,1779099295.825493097,1779099295.825493097,0.000000000,5.106691685,3.643267857,2.825786075,1
1779099295.875488043,1779099295.875488043,1779099295.875488043,0.000000000,5.097384689,3.601139124,2.832690252,1
1779099295.925504684,1779099295.925504684,1779099295.925504684,0.000000000,5.091983916,3.624278076,2.841562193,1
1779099295.975520372,1779099295.975520134,1779099295.975520134,0.000000000,5.088234390,3.625340101,2.845744163,1
1779099296.025492668,1779099296.000563383,1779099296.025492668,0.024929285,5.083979613,3.628958723,2.847195212,1
1779099296.075523376,1779099296.075523138,1779099296.075523138,0.000000000,5.076613533,3.621572410,2.848912616,1
1779099296.125507116,1779099296.100516319,1779099296.125507116,0.024990797,5.076294139,3.620512476,2.848815973,1
1779099296.175524712,1779099296.175524712,1779099296.175524712,0.000000000,5.078993600,3.626341420,2.848894014,1
1779099296.225514650,1779099296.225514889,1779099296.225514889,0.000000000,5.080570157,3.635254138,2.848486085,1
1779099296.275515795,1779099296.275515795,1779099296.275515795,0.000000000,5.082746701,3.628340477,2.847893586,1
1779099296.325523376,1779099296.325523615,1779099296.325523615,0.000000000,5.082934004,3.628959772,2.847900651,1
1779099296.375492096,1779099296.375492096,1779099296.375492096,0.000000000,5.083548471,3.628211628,2.847968872,1
1779099296.425494432,1779099296.425494671,1779099296.425494671,0.000000000,5.080651679,3.621242323,2.847442035,1
1779099296.475486279,1779099296.450518608,1779099296.475486040,0.024967432,5.083199240,3.628316225,2.847575216,1
1779099296.525503159,1779099296.525503159,1779099296.525503159,0.000000000,5.082725916,3.624568780,2.848097816,1
1779099296.575489283,1779099296.575489283,1779099296.575489283,0.000000000,5.084293223,3.631306806,2.847679805,1
1779099296.625485659,1779099296.625485659,1779099296.625485659,0.000000000,5.081954393,3.622669738,2.847637365,1
1779099296.675492287,1779099296.675492287,1779099296.675492287,0.000000000,5.083841739,3.631264987,2.847653056,1
1779099296.700507164,1779099296.700507164,1779099296.700507164,0.000000000,5.083861251,3.628335930,2.847480165,1
1779099296.775490046,1779099296.775490284,1779099296.775490284,0.000000000,5.081695928,3.628219675,2.847831323,1
1779099296.800516367,1779099296.800516367,1779099296.800516367,0.000000000,5.079501630,3.624186779,2.847552813,1
1779099296.875493526,1779099296.875493765,1779099296.875493765,0.000000000,5.080577153,3.632514041,2.847756262,1
1779099296.925517082,1779099296.900516510,1779099296.925517082,0.025000572,5.075418363,3.622439996,2.848324238,1
1779099296.975488186,1779099296.975488424,1779099296.975488424,0.000000000,5.068321430,3.631623056,2.850556983,1
1779099297.025489330,1779099297.025489330,1779099297.025489330,0.000000000,5.037842266,3.635538501,2.851755074,1
1779099297.050504923,1779099297.050504923,1779099297.050504923,0.000000000,5.021034362,3.648658249,2.853987785,1
1779099297.125487566,1779099297.125487566,1779099297.125487566,0.000000000,4.986068673,3.652863654,2.854962522,1
1779099297.150496721,1779099297.150496721,1779099297.150496721,0.000000000,4.977148087,3.660847656,2.856838020,1
1779099297.225502491,1779099297.225502491,1779099297.225502491,0.000000000,4.933080233,3.671304769,2.858491188,1
1779099297.275503159,1779099297.275503159,1779099297.275503159,0.000000000,4.916536178,3.674395495,2.859445943,1
1779099297.300502777,1779099297.300502777,1779099297.300502777,0.000000000,4.894281002,3.683677859,2.863456346,1
1779099297.375503778,1779099297.375503778,1779099297.375503778,0.000000000,4.852578082,3.685857858,2.868386231,1
1779099297.400505781,1779099297.400505781,1779099297.400505781,0.000000000,4.837507235,3.690311426,2.870272749,1
1779099297.500512600,1779099297.500512600,1779099297.500512600,0.000000000,4.788906143,3.715838185,2.872806284,1
1779099297.525497437,1779099297.525497198,1779099297.525497198,0.000000000,4.779303389,3.711307038,2.872449833,1
1779099297.550498009,1779099297.550498009,1779099297.550498009,0.000000000,4.759485427,3.711193199,2.876750436,1
1779099297.625496149,1779099297.625496149,1779099297.625496149,0.000000000,4.737993548,3.725019855,2.876530129,1
