now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099336.225475550,1779099336.225475550,1779099336.225475550,0.000000000,9.867539183,6.298025416,1.844513150,1
1779099336.275506735,1779099336.275506735,1779099336.275506735,0.000000000,9.850712022,6.351564975,1.854954026,1
1779099336.325476646,1779099336.325476646,1779099336.325476646,0.000000000,9.832989117,6.402015691,1.864048821,1
1779099336.375564814,1779099336.375564814,1779099336.375564814,0.000000000,9.811782646,6.449913745,1.875872176,1
1779099336.425473690,1779099336.425473690,1779099336.425473690,0.000000000,9.804253257,6.513279101,1.878212229,1
1779099336.475478411,1779099336.475478411,1779099336.475478411,0.000000000,9.782903625,6.561083662,1.880740862,1
1779099336.525459528,1779099336.525459528,1779099336.525459528,0.000000000,9.767129554,6.615769543,1.882260039,1
1779099336.575475216,1779099336.575475216,1779099336.575475216,0.000000000,9.754393439,6.665656260,1.884648343,1
1779099336.625485897,1779099336.625485897,1779099336.625485897,0.000000000,9.735373655,6.712215073,1.885326465,1
1779099336.675497532,1779099336.675497532,1779099336.675497532,0.000000000,9.711188130,6.765416272,1.883594705,1
1779099336.725469112,1779099336.725469112,1779099336.725469112,0.000000000,9.707903718,6.807855517,1.887304787,1
1779099336.775468111,1779099336.775468111,1779099336.775468111,0.000000000,9.688786932,6.856998258,1.888966398,1
1779099336.825460911,1779099336.825461149,1779099336.825461149,0.000000000,9.676718775,6.897664587,1.892095215,1
1779099336.875471592,1779099336.875471592,1779099336.875471592,0.000000000,9.652610918,6.949213213,1.891635576,1
1779099336.900494337,1779099336.900494576,1779099336.900494576,0.000000000,9.658288236,6.964566687,1.892795364,1
1779099336.975555420,1779099336.975555182,1779099336.975555182,0.000000000,9.629384766,7.037305758,1.892550346,1
1779099337.025533676,1779099337.025533676,1779099337.025533676,0.000000000,9.619065291,7.074072070,1.895731338,1
1779099337.050485134,1779099337.050485134,1779099337.050485134,0.000000000,9.607852656,7.100752044,1.894809942,1
1779099337.125473976,1779099337.125473976,1779099337.125473976,0.000000000,9.591697230,7.168442123,1.897578695,1
1779099337.175488472,1779099337.175488472,1779099337.175488472,0.000000000,9.569444890,7.218854247,1.897579333,1
1779099337.200548410,1779099337.200548410,1779099337.200548410,0.000000000,9.567212821,7.251155415,1.898866912,1
1779099337.250562191,1779099337.250562191,1779099337.250562191,0.000000000,9.547247358,7.295088552,1.899064541,1
1779099337.325476885,1779099337.325476885,1779099337.325476885,0.000000000,9.522725773,7.386704009,1.901841052,1
1779099337.375531673,1779099337.375531912,1779099337.375531912,0.000000000,9.498911068,7.443281512,1.904011897,1
1779099337.400494576,1779099337.400494576,1779099337.400494576,0.000000000,9.490352408,7.479527121,1.904708002,1
1779099337.475557566,1779099337.475557566,1779099337.475557566,0.000000000,9.465833079,7.555973355,1.907886198,1
1779099337.525614500,1779099337.525614500,1779099337.525614500,0.000000000,9.460105087,7.571455396,1.909053571,1
1779099337.575496435,1779099337.575496197,1779099337.575496197,0.000000000,9.436595285,7.634453424,1.909005128,1
1779099337.600501776,1779099337.600501776,1779099337.600501776,0.000000000,9.440591068,7.636931995,1.909235296,1
1779099337.650474548,1779099337.650474310,1779099337.650474310,0.000000000,9.437114408,7.698778781,1.909330537,1
1779099337.725468397,1779099337.725468397,1779099337.725468397,0.000000000,9.379897175,7.803002295,1.915786541,1
1779099337.750479937,1779099337.750479937,1779099337.750479937,0.000000000,9.375007356,7.816121496,1.916069339,1
1779099337.800470829,1779099337.800470829,1779099337.800470829,0.000000000,9.360483348,7.863396567,1.919494589,1
1779099337.875480175,1779099337.875479937,1779099337.875479937,0.000000000,9.344008114,7.915614430,1.924953751,1
1779099337.900480986,1779099337.900480986,1779099337.900480986,0.000000000,9.343588970,7.933299495,1.925202322,1
1779099337.950499535,1779099337.950499773,1779099337.950499773,0.000000000,9.324763352,7.961140563,1.928074393,1
1779099338.000483036,1779099338.000483036,1779099338.000483036,0.000000000,9.308989503,7.967450860,1.930647572,1
1779099338.050487995,1779099338.050488234,1779099338.050488234,0.000000000,9.324362636,7.998792511,1.934048049,1
1779099338.100498915,1779099338.100499153,1779099338.100499153,0.000000000,9.290733753,8.011854506,1.939109399,1
1779099338.150483131,1779099338.150483370,1779099338.150483370,0.000000000,9.301803666,8.014020368,1.948811936,1
1779099338.200495243,1779099338.200495243,1779099338.200495243,0.000000000,9.292921742,8.020053121,1.955198409,1
1779099338.250484228,1779099338.250483990,1779099338.250483990,0.000000000,9.299445796,8.016906991,1.956754645,1
1779099338.300566196,1779099338.300566196,1779099338.300566196,0.000000000,9.294375333,8.026167732,1.960569699,1
1779099338.350548983,1779099338.350548983,1779099338.350548983,0.000000000,9.290749581,8.028795381,1.961806897,1
1779099338.400487185,1779099338.400487185,1779099338.400487185,0.000000000,9.290179044,8.036553173,1.964031544,1
1779099338.450503349,1779099338.450503349,1779099338.450503349,0.000000000,9.285665297,8.041190597,1.965324719,1
1779099338.500524282,1779099338.500524282,1779099338.500524282,0.000000000,9.284723523,8.043069756,1.965404809,1
1779099338.550560951,1779099338.550560951,1779099338.550560951,0.000000000,9.280290660,8.042230737,1.966295878,1
1779099338.600480318,1779099338.600480318,1779099338.600480318,0.000000000,9.286872664,8.044132783,1.966289635,1
1779099338.650472641,1779099338.650472641,1779099338.650472641,0.000000000,9.285640676,8.042164990,1.965813615,1
1779099338.700469732,1779099338.700469732,1779099338.700469732,0.000000000,9.286667613,8.042063756,1.965246961,1
1779099338.750461340,1779099338.750461578,1779099338.750461578,0.000000000,9.283693509,8.040766868,1.965723969,1
1779099338.800467014,1779099338.800467014,1779099338.800467014,0.000000000,9.286555154,8.042199606,1.965591280,1
1779099338.850486040,1779099338.850486040,1779099338.850486040,0.000000000,9.273855856,8.037427927,1.965667751,1
1779099338.900486231,1779099338.900485992,1779099338.900485992,0.000000000,9.279805527,8.041031020,1.965732232,1
1779099338.950481415,1779099338.950481415,1779099338.950481415,0.000000000,9.293837102,8.044160383,1.965578246,1
1779099339.000511408,1779099339.000511408,1779099339.000511408,0.000000000,9.285489922,8.041780145,1.965729970,1
1779099339.050487757,1779099339.050487995,1779099339.050487995,0.000000000,9.286618334,8.041715776,1.964952230,1
1779099339.100486517,1779099339.100486517,1779099339.100486517,0.000000000,9.284172985,8.040381412,1.965525814,1
1779099339.150484562,1779099339.150484562,1779099339.150484562,0.000000000,9.285396796,8.041637459,1.965043895,1
1779099339.200489759,1779099339.200489521,1779099339.200489521,0.000000000,9.289223235,8.043849017,1.965408984,1
1779099339.250483990,1779099339.250483990,1779099339.250483990,0.000000000,9.284500628,8.041682181,1.965247248,1
1779099339.300486326,1779099339.300486565,1779099339.300486565,0.000000000,9.284092641,8.040771868,1.964862756,1
1779099339.350484848,1779099339.350484610,1779099339.350484610,0.000000000,9.295297511,8.045973608,1.965446412,1
1779099339.400489569,1779099339.400489569,1779099339.400489569,0.000000000,9.287534015,8.040681763,1.964553339,1
1779099339.450479984,1779099339.450479746,1779099339.450479746,0.000000000,9.285376873,8.041167843,1.964771954,1
1779099339.500484467,1779099339.500484467,1779099339.500484467,0.000000000,9.284684558,8.040551779,1.964488068,1
1779099339.550483942,1779099339.550483942,1779099339.550483942,0.000000000,9.282762578,8.055239973,1.964819840,1
1779099339.600486040,1779099339.600486279,1779099339.600486279,0.000000000,9.287314961,8.042171791,1.964890868,1
1779099339.650500059,1779099339.650500059,1779099339.650500059,0.000000000,9.284585702,8.042240223,1.965206649,1
1779099339.700504780,1779099339.700504780,1779099339.700504780,0.000000000,9.276642496,8.049887028,1.967822847,1
1779099339.750544786,1779099339.750545025,1779099339.750545025,0.000000000,9.275271719,8.069716307,1.972969746,1
1779099339.800483465,1779099339.800483465,1779099339.800483465,0.000000000,9.260333405,8.087319710,1.982749149,1
