wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099289.225473166,1,1779099289.225473166,1779099289.122898579,1779099289.122898579,1779099289.162919521,1,1779099289.122898579,1779099289.111747265,1779099289.131693840,1779099289.131693840,0,0,1779099289.225473166,1779099289.131693840,,1779099289.131693840,1,0,1779099289.225473404,-0.012585368,0.004718408,-0.003016474,1.000000000
1779099289.250472307,1,1779099289.250472307,1779099289.142959595,1779099289.142959595,1779099289.192921638,1,1779099289.142959595,1779099289.131693840,1779099289.146751642,1779099289.146751642,0,0,1779099289.250472307,1779099289.146751642,,1779099289.146751642,1,0,1779099289.250472307,-0.008050054,-0.010413760,-0.002104232,1.000000000
1779099289.325476885,1,1779099289.325476885,1779099289.202959538,1779099289.202959538,1779099289.262926817,1,1779099289.202959538,1779099289.191766739,1779099289.211775780,1779099289.211775780,0,0,1779099289.325476885,1779099289.211775780,,1779099289.211775780,1,0,1779099289.325476885,-0.012109415,0.004938112,-0.002453556,1.000000000
1779099289.350469828,1,1779099289.350469828,1779099289.222815037,1779099289.222815037,1779099289.292928934,1,1779099289.222815037,1779099289.211775780,1779099289.251751423,1779099289.251751423,0,0,1779099289.350469828,1779099289.251751423,,1779099289.251751423,1,0,1779099289.350469828,-0.009542965,-0.011288710,-0.002397496,1.000000000
1779099289.400530577,1,1779099289.400530577,1779099289.272981167,1779099289.272981167,1779099289.342932463,1,1779099289.272981167,1779099289.271843672,1779099289.291723967,1779099289.291723967,0,0,1779099289.400530577,1779099289.291723967,,1779099289.291723967,1,0,1779099289.400530815,-0.009983988,0.005460907,-0.003678471,1.000000000
1779099289.450468540,1,1779099289.450468540,1779099289.322907448,1779099289.322907448,1779099289.392935991,1,1779099289.322907448,1779099289.291723967,1779099289.331830978,1779099289.351794243,0,0,1779099289.450468540,1779099289.351794243,,1779099289.351794243,1,0,1779099289.450468540,-0.012869581,0.005746069,-0.003191433,1.000000000
1779099289.500551462,1,1779099289.500551462,1779099289.402902842,1779099289.402902842,1779099289.442939281,1,1779099289.402902842,1779099289.391838789,1779099289.411984682,1779099289.411984682,0,0,1779099289.500551462,1779099289.411984682,,1779099289.411984682,1,0,1779099289.500551462,-0.011860131,-0.000403676,-0.002778183,1.000000000
1779099289.550468445,1,1779099289.550468445,1779099289.422829390,1779099289.422829390,1779099289.492942333,1,1779099289.422829390,1779099289.411984682,1779099289.431881666,1779099289.447003603,0,0,1779099289.550468445,1779099289.447003603,,1779099289.447003603,1,0,1779099289.550468445,-0.011750210,0.013052908,-0.003686279,1.000000000
1779099289.600474358,1,1779099289.600474358,1779099289.472915411,1779099289.472915411,1779099289.542944670,1,1779099289.472915411,1779099289.472077847,1779099289.491994619,1779099289.491994619,0,0,1779099289.600474358,1779099289.491994619,,1779099289.491994619,1,0,1779099289.600474358,-0.010993287,0.000398233,-0.003018943,1.000000000
1779099289.650477409,1,1779099289.650477409,1779099289.522833347,1779099289.522833347,1779099289.592947006,1,1779099289.522833347,1779099289.491994619,1779099289.532069206,1779099289.552007914,0,0,1779099289.650477409,1779099289.552007914,,1779099289.552007914,1,0,1779099289.650477409,-0.010263736,-0.000004970,-0.004145320,1.000000000
