now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099308.200469971,1779099308.200470209,1779099308.200470209,0.000000000,-1.862406075,2.299421540,-2.215062984,1
1779099308.250469446,1779099308.250469446,1779099308.250469446,0.000000000,-1.856570251,2.283869792,-2.205422770,1
1779099308.300468445,1779099308.300468683,1779099308.300468683,0.000000000,-1.885080668,2.265552039,-2.179127291,1
1779099308.350469351,1779099308.350469351,1779099308.350469351,0.000000000,-1.880116536,2.236716761,-2.168919316,1
1779099308.400464296,1779099308.400464296,1779099308.400464296,0.000000000,-1.896581097,2.215363586,-2.139352712,1
1779099308.450468302,1779099308.450468302,1779099308.450468302,0.000000000,-1.907350432,2.196086801,-2.130044604,1
1779099308.500463247,1779099308.500463486,1779099308.500463486,0.000000000,-1.912881165,2.176291567,-2.099759155,1
1779099308.550470352,1779099308.550470352,1779099308.550470352,0.000000000,-1.932029532,2.143335187,-2.088512989,1
1779099308.600465775,1779099308.600465536,1779099308.600465536,0.000000000,-1.925603010,2.118089101,-2.053482396,1
1779099308.650466919,1779099308.650466919,1779099308.650466919,0.000000000,-1.925230445,2.077260832,-2.040274878,1
1779099308.700487852,1779099308.700487852,1779099308.700487852,0.000000000,-1.953524958,2.063133827,-2.006051523,1
1779099308.750473738,1779099308.750473738,1779099308.750473738,0.000000000,-1.949627103,2.025749025,-1.981543200,1
1779099308.800454855,1779099308.800455093,1779099308.800455093,0.000000000,-1.954946544,2.020762052,-1.958459848,1
1779099308.875530005,1779099308.875530005,1779099308.875529766,-0.000000238,-1.974756928,1.964894632,-1.945472900,1
1779099308.900466919,1779099308.900466919,1779099308.900466919,0.000000000,-1.958478115,1.947167421,-1.910964111,1
1779099308.950473070,1779099308.950473070,1779099308.950473070,0.000000000,-1.967109169,1.928312176,-1.898247596,1
1779099309.000464678,1779099309.000464916,1779099309.000464678,-0.000000238,-1.974695608,1.881231514,-1.860549121,1
