now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099297.450471401,1779099297.450471401,1779099297.450471401,0.000000000,4.816371371,3.711293333,2.868377780,1
1779099297.500475883,1779099297.500475883,1779099297.500475883,0.000000000,4.787867517,3.714387094,2.868980369,1
1779099297.550535202,1779099297.550534964,1779099297.550534964,0.000000000,4.760326974,3.713159650,2.872249660,1
1779099297.600470543,1779099297.600470543,1779099297.600470543,0.000000000,4.744260728,3.730127085,2.872493903,1
1779099297.650468588,1779099297.650468588,1779099297.650468588,0.000000000,4.710936289,3.739841864,2.867677056,1
1779099297.700467348,1779099297.700467587,1779099297.700467587,0.000000000,4.696841651,3.749759316,2.865158392,1
1779099297.725470543,1779099297.725470543,1779099297.725470543,0.000000000,4.677213142,3.759840250,2.855512828,1
1779099297.800551176,1779099297.800551176,1779099297.800551176,0.000000000,4.637382183,3.769498179,2.846781013,1
1779099297.850485086,1779099297.850484848,1779099297.850484848,0.000000000,4.613197280,3.786821302,2.837013658,1
1779099297.900583029,1779099297.900583029,1779099297.900583029,0.000000000,4.605068617,3.771284091,2.831548341,1
1779099297.950504541,1779099297.950504303,1779099297.950504303,0.000000000,4.606676332,3.791905929,2.820372740,1
1779099298.000480652,1779099298.000480890,1779099298.000480890,0.000000000,4.600397285,3.796781757,2.803058139,1
1779099298.050487995,1779099298.050487995,1779099298.050487995,0.000000000,4.600555500,3.804788447,2.794523937,1
1779099298.100484371,1779099298.100484371,1779099298.100484371,0.000000000,4.595121103,3.796987428,2.789991260,1
1779099298.150472164,1779099298.150472403,1779099298.150472403,0.000000000,4.591455878,3.798542457,2.785016617,1
1779099298.200463295,1779099298.200463533,1779099298.200463533,0.000000000,3.200325973,3.139499919,2.902559092,1
1779099298.250463486,1779099298.250463486,1779099298.250463486,0.000000000,3.208462448,3.131594825,2.900071320,1
1779099298.300456524,1779099298.300456524,1779099298.300456524,0.000000000,3.204440721,3.141387469,2.898558421,1
1779099298.350458384,1779099298.350458384,1779099298.350458384,0.000000000,3.185789628,3.142500962,2.890431351,1
1779099298.400454283,1779099298.400454283,1779099298.400454283,0.000000000,3.174416764,3.147201115,2.886682853,1
1779099298.450465441,1779099298.450465441,1779099298.450465441,0.000000000,3.144145363,3.174000813,2.876320383,1
1779099298.500463247,1779099298.500463486,1779099298.500463486,0.000000000,3.152578717,3.164128361,2.870714029,1
1779099298.550479412,1779099298.550479412,1779099298.550479412,0.000000000,3.121830281,3.186186845,2.856392146,1
1779099298.600477219,1779099298.600477219,1779099298.600477219,0.000000000,3.098056879,3.199510631,2.840703145,1
1779099298.650478125,1779099298.650477886,1779099298.650477886,0.000000000,3.084157266,3.202357536,2.825234401,1
1779099298.700529337,1779099298.700529337,1779099298.700529337,0.000000000,3.064359212,3.221483630,2.806794295,1
1779099298.750477076,1779099298.750477076,1779099298.750477076,0.000000000,3.040772064,3.243140637,2.786273590,1
1779099298.800478697,1779099298.800478697,1779099298.800478697,0.000000000,3.026972603,3.252720229,2.766695352,1
1779099298.850475550,1779099298.850475550,1779099298.850475550,0.000000000,3.020941064,3.265523035,2.733909575,1
1779099298.900491238,1779099298.900491238,1779099298.900491238,0.000000000,2.975558126,3.286536044,2.720527657,1
1779099298.950584650,1779099298.950584650,1779099298.950584650,0.000000000,2.969734752,3.298796450,2.695033476,1
1779099299.000528812,1779099299.000529051,1779099299.000529051,0.000000000,2.952822072,3.322573978,2.667260396,1
1779099299.050523281,1779099299.050523520,1779099299.050523520,0.000000000,2.934886469,3.352500373,2.637437318,1
1779099299.100462675,1779099299.100462675,1779099299.100462675,0.000000000,2.915678807,3.370017648,2.608686931,1
1779099299.150571346,1779099299.150571346,1779099299.150571346,0.000000000,2.899181660,3.395901468,2.577299478,1
1779099299.200473070,1779099299.200473309,1779099299.200473309,0.000000000,2.881905642,3.409372263,2.546630227,1
1779099299.250484943,1779099299.250484943,1779099299.250484943,0.000000000,2.867268673,3.439580408,2.497715191,1
1779099299.300465584,1779099299.300465822,1779099299.300465822,0.000000000,2.851732528,3.468255220,2.481163145,1
1779099299.350534201,1779099299.350534201,1779099299.350534201,0.000000000,2.826158419,3.505932968,2.430130074,1
1779099299.400557041,1779099299.400557041,1779099299.400557041,0.000000000,2.809376040,3.555585786,2.411885736,1
1779099299.450475931,1779099299.450475931,1779099299.450475931,0.000000000,2.792279824,3.563811824,2.349088204,1
1779099299.475471258,1779099299.475471497,1779099299.475471497,0.000000000,2.779578021,3.598453110,2.327567864,1
1779099299.550471306,1779099299.550471306,1779099299.550471306,0.000000000,2.746032442,3.667809871,2.281056031,1
1779099299.600474596,1779099299.600474596,1779099299.600474596,0.000000000,2.720876460,3.734176759,2.179290927,1
1779099299.650517941,1779099299.650518179,1779099299.650518179,0.000000000,2.702248601,3.800507557,2.124318459,1
1779099299.700531960,1779099299.700531960,1779099299.700531960,0.000000000,2.692427383,3.851803130,2.070583811,1
1779099299.750524044,1779099299.750524044,1779099299.750524044,0.000000000,2.657572312,3.990742772,2.018806773,1
1779099299.800532341,1779099299.800532341,1779099299.800532341,0.000000000,2.638152306,4.056067072,1.992491294,1
1779099299.850524426,1779099299.850524426,1779099299.850524426,0.000000000,2.653945408,4.075606848,1.937359578,1
1779099299.900530577,1779099299.900530815,1779099299.900530815,0.000000000,2.660615264,4.100056807,1.910731592,1
1779099299.950462818,1779099299.950462580,1779099299.950462580,0.000000000,2.619488543,4.253491469,1.859788807,1
1779099300.000462055,1779099300.000462055,1779099300.000462055,0.000000000,2.640391790,4.335986084,1.811934928,1
1779099300.050476551,1779099300.050476551,1779099300.050476551,0.000000000,2.644660069,4.316297921,1.769951621,1
1779099300.100540161,1779099300.100540161,1779099300.100540161,0.000000000,2.616294387,4.441627683,1.730100556,1
1779099300.150534630,1779099300.150534630,1779099300.150534630,0.000000000,2.624267782,4.508360162,1.708904035,1
1779099300.200535774,1779099300.200535774,1779099300.200535774,0.000000000,2.631648289,4.540909687,1.694504393,1
1779099300.250554323,1779099300.250554323,1779099300.250554323,0.000000000,2.621114971,4.605159251,1.679137618,1
1779099300.300552130,1779099300.300552368,1779099300.300552368,0.000000000,2.624115788,4.647749312,1.668087746,1
1779099300.350563049,1779099300.350563049,1779099300.350563049,0.000000000,2.624803212,4.706374648,1.658927621,1
1779099300.400471210,1779099300.400471449,1779099300.400471449,0.000000000,2.624039209,4.737014437,1.650843765,1
1779099300.450564623,1779099300.450564623,1779099300.450564623,0.000000000,2.615279757,4.788457113,1.644697884,1
1779099300.500555992,1779099300.500555992,1779099300.500555992,0.000000000,2.623132706,4.814557836,1.641514551,1
1779099300.550561905,1779099300.550561905,1779099300.550561905,0.000000000,2.620383935,4.871347893,1.643371456,1
1779099300.575569868,1779099300.575569868,1779099300.575569868,0.000000000,2.619785901,4.896847803,1.643425012,1
1779099300.650552750,1779099300.650552750,1779099300.650552750,0.000000000,2.611413432,4.950337944,1.643575048,1
1779099300.700560570,1779099300.700560570,1779099300.700560570,0.000000000,2.610724418,4.994426613,1.645653938,1
1779099300.725473881,1779099300.725473642,1779099300.725473642,0.000000000,2.600025340,5.017986373,1.645629683,1
1779099300.775471449,1779099300.775471210,1779099300.775471210,0.000000000,2.603809468,5.054024958,1.646087243,1
1779099300.850456715,1779099300.850456715,1779099300.850456715,0.000000000,2.607771707,5.097940860,1.649394204,1
1779099300.900455952,1779099300.900455952,1779099300.900455952,0.000000000,2.596861729,5.137892491,1.651934448,1
1779099300.925454855,1779099300.925454855,1779099300.925454855,0.000000000,2.604458087,5.156078362,1.652708310,1
1779099301.000448465,1779099301.000448704,1779099301.000448704,0.000000000,2.597598209,5.211175042,1.657363896,1
1779099301.050453663,1779099301.050453901,1779099301.050453901,0.000000000,2.592247079,5.251330132,1.659344511,1
1779099301.075450659,1779099301.075450659,1779099301.075450659,0.000000000,2.586537761,5.267031561,1.657346469,1
1779099301.150530815,1779099301.150530815,1779099301.150530815,0.000000000,2.593814176,5.323423971,1.663054254,1
1779099301.200524330,1779099301.200524330,1779099301.200524330,0.000000000,2.581961568,5.360984820,1.663836575,1
1779099301.225457907,1779099301.225457907,1779099301.225457907,0.000000000,2.582600696,5.372948559,1.664081023,1
1779099301.300449848,1779099301.300449610,1779099301.300449610,0.000000000,2.580607729,5.420980947,1.667348413,1
1779099301.350449085,1779099301.350449085,1779099301.350449085,0.000000000,2.584748310,5.460519534,1.669814924,1
1779099301.375455379,1779099301.375455618,1779099301.375455618,0.000000000,2.573379032,5.477645846,1.671232342,1
1779099301.450518370,1779099301.450518370,1779099301.450518370,0.000000000,2.570451309,5.527711450,1.676742109,1
1779099301.500524282,1779099301.500524282,1779099301.500524282,0.000000000,2.561368403,5.558143375,1.679448526,1
1779099301.525517225,1779099301.525517464,1779099301.525517464,0.000000000,2.561470791,5.587905882,1.681927385,1
1779099301.600523949,1779099301.600523949,1779099301.600523949,0.000000000,2.555735913,5.611893333,1.687184602,1
1779099301.650531530,1779099301.650531530,1779099301.650531530,0.000000000,2.561869197,5.644726688,1.696077346,1
1779099301.675539970,1779099301.675539970,1779099301.675539970,0.000000000,2.547659615,5.659371553,1.697176213,1
1779099301.750515699,1779099301.750515699,1779099301.750515699,0.000000000,2.545488440,5.706939148,1.703313468,1
1779099301.800526142,1779099301.800526142,1779099301.800526142,0.000000000,2.536190485,5.740109236,1.707120275,1
1779099301.850466728,1779099301.850466967,1779099301.850466967,0.000000000,2.531682777,5.784494798,1.712291580,1
1779099301.900525570,1779099301.900525570,1779099301.900525570,0.000000000,2.520835400,5.820793840,1.722901303,1
1779099301.950529099,1779099301.950529099,1779099301.950529099,0.000000000,2.520080505,5.851970574,1.731846469,1
1779099301.975536823,1779099301.975536823,1779099301.975536823,0.000000000,2.508685970,5.894835395,1.738522954,1
1779099302.050523281,1779099302.050523520,1779099302.050523520,0.000000000,2.494592812,5.950322417,1.750710653,1
1779099302.100522041,1779099302.100522041,1779099302.100522041,0.000000000,2.479614148,6.013652576,1.763625356,1
1779099302.125524521,1779099302.125524282,1779099302.125524282,0.000000000,2.488553241,6.006318584,1.765755505,1
1779099302.200539827,1779099302.200539827,1779099302.200539827,0.000000000,2.469220191,6.067637022,1.771142588,1
1779099302.250513315,1779099302.250513315,1779099302.250513315,0.000000000,2.446190557,6.154357818,1.785989452,1
1779099302.300466776,1779099302.300466537,1779099302.300466537,0.000000000,2.443291569,6.171864299,1.793440734,1
1779099302.350453138,1779099302.350453138,1779099302.350453138,0.000000000,2.435255747,6.188118843,1.797488464,1
1779099302.400527954,1779099302.400527954,1779099302.400527954,0.000000000,2.404870353,6.307152872,1.816569045,1
1779099302.450508833,1779099302.450508833,1779099302.450508833,0.000000000,2.402479623,6.291580201,1.822448181,1
1779099302.475534678,1779099302.475534678,1779099302.475534678,0.000000000,2.396886912,6.309101584,1.824874584,1
1779099302.550544024,1779099302.550544024,1779099302.550544024,0.000000000,2.362857568,6.414346936,1.850944070,1
1779099302.600516081,1779099302.600516081,1779099302.600516081,0.000000000,2.346200386,6.457956439,1.862279502,1
1779099302.625530958,1779099302.625530958,1779099302.625530958,0.000000000,2.325446548,6.526297497,1.868957352,1
1779099302.700523376,1779099302.700523376,1779099302.700523376,0.000000000,2.302686446,6.550309267,1.904171446,1
1779099302.750525475,1779099302.750525475,1779099302.750525475,0.000000000,2.264013667,6.642464603,1.914946940,1
1779099302.775469542,1779099302.775469542,1779099302.775469542,0.000000000,2.255448937,6.658343584,1.927634159,1
1779099302.850537539,1779099302.850537539,1779099302.850537539,0.000000000,2.227415234,6.690568690,1.943388849,1
1779099302.900534630,1779099302.900534630,1779099302.900534630,0.000000000,2.185468523,6.779798218,1.967260539,1
