now_sec,tracked_pose_stamp,odom_stamp,stamp_delta_sec,x,y,yaw,use_sim_time
1779099301.825454235,1779099301.825454235,1779099301.825454235,0.000000000,1.638339706,4.724621564,1.856944846,1
1779099301.850456476,1779099301.850456476,1779099301.850456476,0.000000000,1.633057680,4.751769173,1.858776996,1
1779099301.900466681,1779099301.900466681,1779099301.900466681,0.000000000,1.629592632,4.774306555,1.864750971,1
1779099301.975469589,1779099301.975469589,1779099301.975469589,0.000000000,1.604403514,4.839671275,1.872804743,1
1779099302.025465965,1779099302.025465727,1779099302.025465727,0.000000000,1.591190896,4.870891829,1.881257290,1
1779099302.050464869,1779099302.050464869,1779099302.050464869,0.000000000,1.573227745,4.895162232,1.885614799,1
1779099302.125484705,1779099302.125484943,1779099302.125484943,0.000000000,1.544165558,4.978577567,1.902862536,1
1779099302.150478125,1779099302.150478125,1779099302.150478125,0.000000000,1.539983409,4.983208267,1.904700418,1
1779099302.200468302,1779099302.200468302,1779099302.200468302,0.000000000,1.538501162,4.988798710,1.909139863,1
1779099302.275478601,1779099302.275478601,1779099302.275478601,0.000000000,1.486595352,5.113826338,1.925474225,1
1779099302.325487375,1779099302.325487375,1779099302.325487375,0.000000000,1.490115273,5.125994094,1.933621189,1
1779099302.350493908,1779099302.350494146,1779099302.350494146,0.000000000,1.465192129,5.163902580,1.942566527,1
1779099302.425481319,1779099302.425481081,1779099302.425481081,0.000000000,1.431867845,5.230040898,1.964171658,1
1779099302.475459814,1779099302.475459814,1779099302.475459814,0.000000000,1.419084444,5.246617578,1.969481639,1
1779099302.500461102,1779099302.500461102,1779099302.500461102,0.000000000,1.384419173,5.321336460,1.976017432,1
1779099302.550480366,1779099302.550480366,1779099302.550480366,0.000000000,1.378673041,5.352028729,1.992172083,1
1779099302.625470638,1779099302.625470877,1779099302.625470877,0.000000000,1.338192073,5.408004804,2.007814200,1
1779099302.650474548,1779099302.650474310,1779099302.650474310,0.000000000,1.312365004,5.442006578,2.020066341,1
1779099302.700455189,1779099302.700455189,1779099302.700455189,0.000000000,1.309224415,5.467808601,2.033115213,1
1779099302.750476837,1779099302.750476837,1779099302.750476837,0.000000000,1.233138738,5.557135304,2.060482190,1
1779099302.800464153,1779099302.800463915,1779099302.800463915,0.000000000,1.240341066,5.561835785,2.081073074,1
1779099302.850465059,1779099302.850465059,1779099302.850465059,0.000000000,1.207223255,5.613909632,2.085379177,1
1779099302.900465965,1779099302.900465727,1779099302.900465727,0.000000000,1.145805978,5.687406114,2.126282763,1
1779099302.950457573,1779099302.950457573,1779099302.950457573,0.000000000,1.120456688,5.717533146,2.141145179,1
