wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099331.550470114,1,1779099331.550470114,1779099331.453876734,1779099331.453876734,1779099331.503988981,1,1779099331.453876734,1779099331.451641321,1779099331.471688747,1779099331.471688747,0,0,1779099331.550470114,1779099331.471688747,,1779099331.471688747,1,0,1779099331.550470114,9.408657046,3.134421027,0.226284144,0.000000000
1779099331.600472212,1,1779099331.600472212,1779099331.533862114,1779099331.533862114,1779099331.553988934,1,1779099331.533862114,1779099331.531992435,1779099331.551753759,1779099331.551753759,0,0,1779099331.600472212,1779099331.551753759,,1779099331.551753759,1,0,1779099331.600472212,9.431697437,3.139905801,0.244438493,0.000000000
1779099331.650474548,1,1779099331.650474548,1779099331.583852530,1779099331.583852530,1779099331.603988886,1,1779099331.583852530,1779099331.571875334,1779099331.591683149,1779099331.591683149,0,0,1779099331.650474548,1779099331.591683149,,1779099331.591683149,1,0,1779099331.650474548,9.463227673,3.153131424,0.256271235,0.000000000
1779099331.700474739,1,1779099331.700474739,1779099331.603858709,1779099331.603858709,1779099331.653988838,1,1779099331.603858709,1779099331.591683149,1779099331.611797810,1779099331.631831408,0,0,1779099331.700474739,1779099331.631831408,,1779099331.631831408,1,0,1779099331.700474501,9.514562493,3.173761239,0.262677816,0.000000000
1779099331.750475883,1,1779099331.750475883,1779099331.653890371,1779099331.653890371,1779099331.703988791,1,1779099331.653890371,1779099331.651928425,1779099331.671916723,1779099331.671916723,0,0,1779099331.750475883,1779099331.671916723,,1779099331.671916723,1,0,1779099331.750475645,9.530566955,3.172686697,0.273903883,0.000000000
1779099331.800471544,1,1779099331.800471544,1779099331.733866453,1779099331.733866453,1779099331.753989220,1,1779099331.733866453,1779099331.731792927,1779099331.751856327,1779099331.751856327,0,0,1779099331.800471544,1779099331.751856327,,1779099331.751856327,1,0,1779099331.800471544,9.548694368,3.184139455,0.295078465,0.000000000
1779099331.850480795,1,1779099331.850480795,1779099331.783964157,1779099331.783964157,1779099331.803988934,1,1779099331.783964157,1779099331.771877050,1779099331.792014122,1779099331.792014122,0,0,1779099331.850480795,1779099331.792014122,,1779099331.792014122,1,0,1779099331.850480795,9.587183882,3.197756393,0.308087217,0.000000000
1779099331.925478458,1,1779099331.925478458,1779099331.803950071,1779099331.803950071,1779099331.853988886,1,1779099331.803950071,1779099331.792014122,1779099331.811930418,1779099331.831882954,0,0,1779099331.925478458,1779099331.831882954,,1779099331.831882954,1,0,1779099331.925478458,9.635925108,3.217816661,0.314858954,0.000000000
1779099331.950558662,1,1779099331.950558662,1779099331.853948355,1779099331.853948355,1779099331.903988838,1,1779099331.853948355,1779099331.851931095,1779099331.871770859,1779099331.871770859,0,0,1779099331.950558662,1779099331.871770859,,1779099331.871770859,1,0,1779099331.950558662,9.645175602,3.227713270,0.329101004,0.000000000
1779099332.000477791,1,1779099332.000477791,1779099331.913968563,1779099331.913968563,1779099331.953988791,1,1779099331.913968563,1779099331.912152529,1779099331.932084322,1779099331.932084322,0,0,1779099332.000477791,1779099331.932084322,,1779099331.932084322,1,0,1779099332.000477791,9.661695753,3.233070620,0.343949308,0.000000000
