stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412046280467,nan,345.55570000953531,0.0018689682210834445,0.0003268782651483261,218,0,0,0,-0.032861574547312443,0.019989003526247287,-0.0090716405895199109,-0.031218463879010946,0.019098369177519583,-0.009398518854668237
639049412046581409,nan,346.72054688637826,0.010760088316276581,0.0019792035059126916,201,0,0,0,-0.032607052059469774,0.019137915564540055,-0.0093985188546701955,-0.022578349858375573,0.015238603736045174,-0.0074193153487575039
639049412046781075,nan,336.29282136175351,0.0068843011094013402,0.00030285563697875564,216,0,0,0,-0.016845893085827433,0.012677765014173753,-0.0074193153487563807,-0.022852460757990484,0.016041504981030623,-0.0077221709857351363
639049412047084268,nan,327.59750325743084,0.0026236825281079797,0.00055528473502724964,209,0,0,0,-0.023268698404795368,0.017260711241339703,-0.0077221709857351198,-0.025483394000504051,0.015854001098258463,-0.0082774557207623695
639049412047281400,nan,329.64570463829688,0.0026221929750181931,0.00033676103321905911,209,0,0,0,-0.027193991316283719,0.015732088602196083,-0.0082774557207599755,-0.026019237761589376,0.018076411550078428,-0.0086142167539790346
639049412047581173,nan,343.27720050987148,0.0033485064384655722,9.4804769911572412e-05,207,0,0,0,-0.026834080059094757,0.021455967626075354,-0.0086142167539819126,-0.027559996617249411,0.018187093122665612,-0.0085194119840703401
639049412047780870,nan,341.32106344511516,0.0059233194235878929,0.0013208360057029916,208,0,0,0,-0.028586389658646544,0.018260824839667952,-0.0085194119840715267,-0.02267441550372104,0.017894389872250147,-0.0071985759783685351
639049412048086805,nan,330.45521979638642,0.010331537118472485,0.00079631003590757959,211,0,0,0,-0.015189724907631454,0.017445969671066076,-0.0071985759783733854,-0.024108149976933141,0.022661557223166602,-0.007994886014280965
639049412048281344,nan,329.88166420883533,0.0095251382512219745,0.00079126035072228477,212,0,0,0,-0.025019837984791703,0.025692919993951038,-0.007994886014280703,-0.027440200144403619,0.016480422736355204,-0.0087861463650029878
639049412048581698,nan,337.20982984912899,0.0085825874175377206,0.00033408027169566472,201,0,0,0,-0.032584642112340273,0.0069372027771092398,-0.0087861463650078173,-0.028435871057055379,0.014450424822976583,-0.0084520660933121525
639049412048782783,nan,331.03852451614523,0.0080504196742360555,0.001614822396763982,200,0,0,0,-0.029102466093148052,0.013091354757614576,-0.0084520660933126608,-0.021069277455944113,0.012564916489225494,-0.0068372436965486788
639049412049081728,nan,327.35042308124196,0.0079254378733204598,0.00064328479329541811,202,0,0,0,-0.010117658369069372,0.0097618069145022721,-0.0068372436965530078,-0.015658658752898055,0.015428364972995339,-0.0061939589032575897
639049412049281104,nan,335.99630824552349,0.012769474127519291,0.0020072519471115262,201,0,0,0,-0.012050143760044818,0.017338090524184009,-0.0061939589032575133,-0.02480872220213777,0.017865485661007954,-0.0082012108503690395
639049412049581449,nan,346.50683661011914,0.0086000455176150903,0.0010686440639336905,200,0,0,0,-0.038592606955878954,0.021536825305905779,-0.0082012108503714092,-0.0302942932072107,0.023794871327074269,-0.0092698549143050996
639049412049781495,nan,352.33362705357314,0.013110238599730541,0.0007523562993529409,200,0,0,0,-0.033947979925087871,0.027744162591965986,-0.0092698549143043311,-0.027325222247216955,0.016429683510626604,-0.0085174986149513902
639049412050081452,nan,351.38740931117002,0.018450654853895382,0.0010580464672735167,200,0,0,0,-0.02287327810463553,0.0053860253427142624,-0.0085174986149546602,-0.030620527500696049,0.022131376677721037,-0.0095755450822281769
639049412050281797,nan,320.49145986883639,0.013476895743042968,0.0019593408500223819,201,0,0,0,-0.032821502743841796,0.025939608249451431,-0.0095755450822281596,-0.022726689677847873,0.017010920326162363,-0.0076162042322057777
639049412050581476,nan,323.88343183109123,0.0084292280238756258,0.00031213187131463437,212,0,0,0,-0.010918970868227875,0.0093516663443871679,-0.0076162042322130653,-0.019271939709208676,0.01048294730864585,-0.0073040723608984309
639049412050781446,nan,339.05309632567986,0.011132598619818591,0.00011870082467759467,201,0,0,0,-0.016966651880469325,0.0061269571848374506,-0.0073040723608984318,-0.021280942810451828,0.016389590657852917,-0.0071853715362208371
639049412051081913,nan,340.20979539584647,0.0030946594859067224,0.00094073930588690902,201,0,0,0,-0.024299591281828663,0.025264678957128806,-0.0071853715362250065,-0.025333352330435689,0.022347787559065559,-0.0081261108421119155
639049412051281444,nan,338.13286053411838,0.0073504927700496501,0.0011144520809402737,214,0,0,0,-0.028024434292620887,0.026304444981996727,-0.008126110842115104,-0.028750095506076108,0.018989859568875975,-0.0092405629230553777
639049412051581924,nan,324.68085034416674,0.0079594125739710017,0.001089699281313335,209,0,0,0,-0.033895476371287189,0.013933050338770549,-0.0092405629230553413,-0.02653108341782753,0.016952647157837859,-0.0081508636417420063
639049412051881633,nan,330.47231535290058,0.0027008512011013628,0.00022581644654120353,213,0,0,0,-0.024317765080644045,0.014920662019060492,-0.0081508636417408666,-0.022953157385045077,0.017251422205695477,-0.007925047195199663
639049412052081763,nan,342.88041268099568,0.0080304705370754462,0.00092617357662164689,200,0,0,0,-0.020564005451200074,0.017450928561286216,-0.0079250471951996873,-0.027706048188852483,0.021122397283798135,-0.0088512207718213342
639049412052281615,nan,347.99657972240846,0.0087527988206855742,0.0010111428566173461,200,0,0,0,-0.032452336765889996,0.024987995201696363,-0.0088512207718213116,-0.025311916573421876,0.019925793440566299,-0.0078400779152039655
639049412052583369,nan,342.49309771133335,0.003480863263121063,0.0001831254225817501,205,0,0,0,-0.021697047612977912,0.01811905647465863,-0.0078400779152095149,-0.02347195986215167,0.015124712545802299,-0.008023203337791265
639049412052781590,nan,342.47940607008127,0.010141881028157666,0.0011395396334372161,214,0,0,0,-0.022263299631418387,0.011970901640094289,-0.0080232033377912512,-0.028494058766329121,0.019973113296382246,-0.0091627429712284672
639049412053081731,nan,345.43901127105005,0.0069448191244265095,0.00032049902331905689,202,0,0,0,-0.036098388212748647,0.027314433588782223,-0.0091627429712359144,-0.029256037536355046,0.026125842030568801,-0.0088422439479168575
639049412053381582,nan,325.86038150075808,0.010151139248855544,0.0006968134435178866,216,0,0,0,-0.030017280072933,0.032272625921055516,-0.0088422439479157056,-0.029502843546007306,0.022134530285808227,-0.0095390573914335922
639049412053581671,nan,342.20552796043614,0.0050026070599992712,0.00069886066496768588,200,0,0,0,-0.029667535902095199,0.019471148887389017,-0.0095390573914336373,-0.025530285609273839,0.016658812241234413,-0.0088401967264659514
639049412053781581,nan,334.70356802693385,0.0026184219549565363,0.0015434353059696152,201,0,0,0,-0.021561281530426989,0.011187992784438931,-0.0088401967264659567,-0.020846126473701324,0.013706858953777453,-0.0072967614204963414
639049412054081600,nan,337.69893719030625,0.012000256933909232,0.0013140774784357887,201,0,0,0,-0.013816279344016313,0.0092766549952483686,-0.0072967614205058521,-0.025359561239153831,0.012556717428987545,-0.0086108388989416407
639049412054281681,nan,336.18715219415731,0.007769010495231583,0.0012263485140295242,213,0,0,0,-0.02836954574449017,0.011789694452371099,-0.0086108388989417067,-0.031412679735815872,0.018937901191536984,-0.0098371874129712308
639049412054582057,nan,329.68517803445144,0.014043211141187664,0.0012967484161158834,211,0,0,0,-0.040500056955808564,0.028517793604407524,-0.0098371874129806712,-0.02709846108064988,0.024321484850882938,-0.0085404389968647878
639049412054781640,nan,346.81577027476845,0.0091571824407019643,0.00026258815836780434,221,0,0,0,-0.024231904824977009,0.027898574157229794,-0.0085404389968646542,-0.024432066795399901,0.01874357959481214,-0.0082778508384968499
639049412055083664,nan,338.68869863152293,0.005243075671322886,0.00041019223288593296,203,0,0,0,-0.020397078506776422,0.010302674021393931,-0.0082778508384843217,-0.023590395089428094,0.0061442402178833134,-0.0078676586055983887
639049412055281607,nan,342.13404727746854,0.011320010909247842,0.0014810578719033031,202,0,1,1,-0.023038773289520875,-0.0021132195677212176,-0.0078676586055982951,-0.015958412434310031,0.0067191717928044318,-0.006386600733694992
639049412055548426,nan,281.31852446476455,0.0021041103770099846,0.00031548174643154618,205,0,0,0,-0.0056708145902036634,0.0074941558432072139,-0.0063866007337062417,-0.0077687288903921887,0.007332798885794186,-0.0067020824801377879
639049412055781335,nan,271.6495353596199,0.010797033400592945,0.0019802526503820651,206,0,0,0,-0.00061987140824001658,0.0078684401729632054,-0.0067020824801385893,-0.010447921569688795,0.012338939057603068,-0.0086823351305206544
639049412056084445,nan,282.69355936340713,0.00099186883922822828,0.0022641040594497241,203,0,0,0,-0.013934648544694461,0.018853977752874569,-0.0086823351305251855,-0.014315153022748198,0.019769958176471605,-0.01094643918997491
639049412056281828,nan,274.57846023659147,0.006913146237087938,0.0005111497937779555,202,0,0,0,-0.01683346566798994,0.024608983107155608,-0.010946439189979461,-0.010654045720293151,0.021509570258667992,-0.011457588983757417
639049412056581549,nan,266.50971780784221,0.018137937694837708,9.0333786540162594e-05,206,0,1,1,-0.0050947486085908805,0.024151126385021239,-0.011457588983756876,0.0021052666869546786,0.007503466982999446,-0.011367255197216713
639049412056881525,nan,248.86390085007048,0.010126623049575905,0.0004295541942916821,204,0,0,0,0.014875434605374058,-0.0065145525625844389,-0.011367255197216687,0.018022183960406404,0.0031107506993811561,-0.010937701002925005
639049412057083299,nan,239.91331917627011,0.0072305036300219592,0.0014636690773497524,202,0,0,0,0.028728440680722195,0.00015606120618571031,-0.010937701002924927,0.030598540699871925,0.007140537468736604,-0.012401370080274679
639049412057381573,nan,238.80083848457375,0.0041083450351315975,0.00079938724411255171,202,0,0,0,0.049189638810170272,0.013097601405828236,-0.012401370080287966,0.053067719857589228,0.011741509109065093,-0.011601982836175414
639049412057581956,nan,244.16834328740961,0.0083946619680210863,0.00072498750041139967,207,0,0,0,0.068162704761271301,0.014832480833734167,-0.011601982836176699,0.076533440770387984,0.014199133991145545,-0.012326970336588099
639049412057781796,nan,241.21167976729544,0.01058479491106957,0.0010739682433229328,200,0,0,0,0.099935574021281046,0.016650099174993264,-0.012326970336590784,0.10559206999057123,0.0077034832416468394,-0.011253002093267852
639049412058082232,nan,249.88057039868588,0.019090455726958343,0.0024088972142522133,210,0,1,1,0.1492783106250537,-0.0020619657604367949,-0.011253002093269782,0.13088255043910885,0.0030411222305900877,-0.013661899307521996
639049412058281802,nan,207.56169910241655,0.015854897793648428,0.00085870540818136151,214,0,0,0,0.14768220555072881,-5.5934669969751223e-05,-0.013661899307523926,0.16305359761623167,0.0038296914077213793,-0.012803193899342565
639049412058581989,nan,208.65527983203398,0.015170842858645108,0.002182819621940087,200,0,0,0,0.21144428829598799,0.0050158326893544455,-0.012803193899353771,0.19863147665638367,0.013139029777307153,-0.014986013521293858
639049412058881584,nan,211.85481567724574,0.004922521339689935,0.00039182320637565736,205,0,1,1,0.23413919241700734,0.022430009162943607,-0.014986013521319667,0.23176430249016894,0.018118267731096808,-0.015377836727695325
639049412059085726,nan,176.05868133121598,0.0094780783481775432,0.00056357987344264268,205,0,0,0,0.2543407851796684,0.021511086684559075,-0.015377836727725197,0.26268338620958254,0.017012756190935067,-0.014814256854282554
639049412059281259,nan,180.93246047681313,0.011842401052549079,0.0042347926626733704,208,0,1,1,0.29229856190546138,0.01595386586957814,-0.014814256854315696,0.30371388410305267,0.012802218393321433,-0.010579464191642326
639049412059582051,nan,162.28796868217262,0.028732591957290832,0.0028297981954508254,203,0,0,0,0.36683185151710895,0.0063250708774555686,-0.010579464191693014,0.33875153758461729,0.012412583508809067,-0.013409262387143839
639049412059782003,nan,160.85057663605687,0.0066569291430878591,0.0014661109708462607,204,0,1,1,0.36204287807554064,0.01215357304833134,-0.013409262387184224,0.36408013594026467,0.018491103009500166,-0.011943151416337963
639049412060083403,nan,136.3375005460052,0.0070421758899834675,0.002543544329855936,208,0,0,0,0.40225949670880973,0.027653630903736272,-0.011943151416394088,0.39635994258367357,0.023808178733957866,-0.014486695746250024
639049412060381575,nan,132.89726790985483,0.0053453943033942531,0.002531306047556357,204,0,1,1,0.42829403185533421,0.029068308471559064,-0.014486695746295986,0.42323223690247663,0.030786293370789926,-0.017018001793852343
639049412060582149,nan,122.00144143249788,0.010955711853822563,0.0030500166760109391,212,0,0,0,0.44130866111635186,0.035480323545212585,-0.017018001793891877,0.45222675623786696,0.034573228654070219,-0.013967985117880938
639049412060881208,nan,118.09169532153484,0.0061386016342833494,0.00025531891497470281,205,0,1,1,0.4954580422366629,0.040219608937070613,-0.013967985117930496,0.49005574675158647,0.037304538866497851,-0.014223304032905199
639049412061082193,nan,114.9688541614902,0.0073848284969787788,0.0001406679507396872,203,0,0,0,0.51547902329032935,0.039140137805318512,-0.014223304032959672,0.52128408616636945,0.043704887188911315,-0.014363971983699359
639049412061281981,nan,113.53482527186125,0.001574491655056007,0.0032863933112071905,202,0,1,1,0.55232643994899333,0.050067117159497881,-0.01436397198373782,0.55389512081850423,0.049931971676881771,-0.01107757867253063
639049412061582177,nan,96.596624387784402,0.014734492480001979,0.0025397343508590849,208,0,0,0,0.60289557208901223,0.059288618997795833,-0.011077578672633568,0.5890345258732318,0.054290952897781374,-0.013617313023492653
639049412061881737,nan,103.97626776155282,0.01010396711568249,0.0057760693438668412,200,0,1,1,0.62409948402788473,0.058640699112030348,-0.01361731302361432,0.61447381470906948,0.06171261083595924,-0.019393382367481161
639049412062085734,nan,86.176750158602985,0.011299622012729464,0.00062792532476595858,218,0,0,0,0.63179768506774348,0.066766676647197293,-0.019393382367620105,0.64143396480142068,0.072667826579615749,-0.018765457042854147
639049412062382137,nan,102.78875546705395,0.0067250309548810387,0.0022599523412934301,217,0,1,1,0.68060644953317251,0.088585505820325275,-0.018765457043000571,0.67759050225997652,0.082574673649202054,-0.021025409384294001
639049412062582047,nan,86.413609232064985,0.014757323151865117,0.0046583588071267626,202,0,1,1,0.70197640052463617,0.089256379966887761,-0.021025409384481421,0.7167125364284942,0.090046876792688191,-0.016367050577354658
639049412062781751,nan,76.846766400085258,0.01068433042765231,0.003830704209688748,209,0,1,1,0.75579425676059186,0.097511380102011158,-0.016367050577591774,0.76626912012929616,0.099616648278333123,-0.012536346367903026
639049412063081762,nan,82.726088348849558,0.034095746622705633,0.0064843804861929259,209,0,1,1,0.84071690401275012,0.11399310900610934,-0.012536346368241693,0.80688118694734223,0.10979023041764073,-0.019020726854434618
639049412063381743,nan,71.478528838660324,0.0028599152566867168,0.0050341670234885436,213,0,1,1,0.84748919270761192,0.11996279523603617,-0.019020726854791482,0.8502793680807097,0.12059051863275491,-0.024054893878280026
639049412063582135,nan,80.68156844042791,0.0089943558931829554,0.0026320661062711366,204,0,1,1,0.87927003186834218,0.1278052800876576,-0.024054893878655528,0.88625013854437085,0.13347771772279252,-0.021422827772384391
639049412063881040,nan,68.081566938764936,0.0055479798414770284,0.0045242264278866975,205,0,1,1,0.93990419232616174,0.15270028271544536,-0.021422827772738899,0.93473673607348362,0.15471955887241184,-0.025947054200625597
639049412064082173,nan,68.313499286035551,0.019643200320965618,0.0070158584118311385,211,0,1,1,0.96736333924446782,0.16901318138105634,-0.025947054201016929,0.98630277378314424,0.17422404869895791,-0.018931195789185791
639049412064381911,nan,64.434354397958032,0.019668617475536197,0.0039552785428388394,212,0,1,1,1.0631489452767244,0.20329057070991219,-0.018931195789536403,1.045669480514104,0.19427265382122447,-0.022886474332375242
639049412064582362,nan,61.754500941720245,0.015567128957682436,0.0046932051663035358,211,0,1,1,1.0853712057906042,0.20768023959734713,-0.022886474332897942,1.0974482604948277,0.21750267583568986,-0.018193269166594406
639049412064882296,nan,60.397947754550536,0.024871300653333636,0.0074234236436366667,210,0,1,1,1.1749246342457114,0.25226166143759088,-0.018193269167318261,1.1505988057001741,0.24708134660530118,-0.025616692810954928
639049412065085236,nan,62.877369872739784,0.019065818101936485,0.0051138041571995203,203,0,1,1,1.1865612895932074,0.26709473437055925,-0.02561669281171914,1.2044424299982273,0.27371064229858355,-0.020502888654519619
639049412065382653,nan,62.329739670728749,0.019135505194170642,0.0040344653059754786,204,0,1,1,1.2833524980373228,0.31273698130128857,-0.02050288865515569,1.2657664243172642,0.30519393349892143,-0.024537353961131169
639049412065583371,nan,58.216356385754366,0.0068491716040839081,0.0047627431929514498,203,0,1,1,1.3071521873762972,0.32644108226025459,-0.024537353961816246,1.3075246790078925,0.33328011740028574,-0.019774610768864796
639049412065882096,nan,55.851823011108578,0.016209578905965069,0.0058443336177545838,214,0,1,1,1.3696727406289626,0.37508028124177006,-0.019774610769718634,1.3563170716381143,0.36589461011138436,-0.025618944387473218
639049412066081664,nan,57.893474601932844,0.020347566637019074,0.0064747425885712598,203,0,1,1,1.3889136076241486,0.38768324206843024,-0.025618944388321602,1.4040461337811301,0.40128581977106453,-0.019144201799750342
639049412066381986,nan,68.717778372280804,0.020577311774016664,0.0041274741053639839,200,0,1,1,1.4758717140390611,0.45454465318831816,-0.019144201800636158,1.4612148692944633,0.44010156965405028,-0.023271675906000142
639049412066581920,nan,52.940983527746148,0.0069448510206617962,0.0062405827427525554,212,0,1,1,1.4992739324537483,0.46594246088780894,-0.023271675906906084,1.5052373469486917,0.46950176464847421,-0.017031093164153528
639049412066881510,nan,67.551038119107247,0.022643372415550544,0.0089403477888081451,213,0,1,1,1.5712025858796903,0.51355632474520341,-0.017031093164972647,1.5485824101872132,0.5125316462635402,-0.025971440953780792
639049412067083124,nan,65.848307489756436,0.019689589899898042,0.0056953132199420824,205,0,1,1,1.5777521808062969,0.5414893102441134,-0.025971440954651773,1.5909685560728919,0.55608408243276719,-0.02027612773470969
639049412067382096,nan,69.126938033675515,0.019075113544749035,0.007043856042905635,216,0,1,1,1.6538226773528284,0.62066768747203094,-0.020276127735815629,1.6386444809774261,0.60911423294384792,-0.027319983778721264
639049412067586736,nan,52.15184311561196,0.0054063292432086959,0.0037260524256241476,209,0,1,1,1.6712776415157504,0.64541224747560189,-0.027319983780016883,1.676391429024696,0.64716654881782509,-0.023593931354392736
639049412067882324,nan,59.122507510239146,0.014226367332639937,0.0089951653617886818,216,0,1,1,1.7309142245651397,0.70213042657660718,-0.023593931356435296,1.7185818524869201,0.69503802737693188,-0.032589096718223978
639049412068082773,nan,62.275754561708546,0.011032080262867248,0.0062815580541467214,202,0,1,1,1.7471927169082746,0.72750142239193383,-0.032589096720721446,1.7523596458736661,0.73724871124540192,-0.026307538666574724
639049412068382371,nan,76.951961199840738,0.020173645119238272,0.0047344270049276341,206,0,1,1,1.8028451027384165,0.80033825754209531,-0.026307538668318059,1.7877124346264237,0.78699740624957115,-0.031041965673245693
