stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,was_outlier,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412046280467,nan,334.29908853432363,0.0033591221769149835,0.00067663177547234998,200,0,0,0,-0.025117381174996678,0.012306627970561642,-0.0083084919187183439,-0.022989786909924995,0.0097071964091089962,-0.0076318601432459939
639049412046581409,nan,337.46714061089381,0.016302376557198614,0.00052490570098269202,216,0,0,0,-0.018335200201863768,-0.00063217435159915875,-0.0076318601432479446,-0.023908891837275882,0.014687794413579052,-0.0081567658442306366
639049412046781075,nan,337.97205142248794,0.0020177057238723027,0.00028396467176187642,214,0,0,0,-0.024518690417814466,0.017992271957958095,-0.008156765844229516,-0.023876608921172285,0.016079455254816681,-0.0078728011724676396
639049412047084268,nan,323.60884083407495,0.0026235188200897899,5.0621344663661152e-05,209,0,0,0,-0.023827587284127431,0.018192693489855999,-0.0078728011724676136,-0.024996661373269884,0.020541334963870513,-0.0079234225171312747
639049412047281400,nan,343.72635762584582,0.0026940828892136936,0.00095554972986153404,200,0,0,0,-0.025724904373559811,0.023442388981625539,-0.0079234225171289242,-0.027852193294772815,0.021789293564041176,-0.0088789722469904582
639049412047581173,nan,344.66125555919677,0.010627502444959202,0.00080749499122156898,204,0,0,0,-0.032194519100348255,0.023687028550998954,-0.0088789722469933257,-0.024883432956463159,0.015973933996003199,-0.0080714772557717567
639049412047780870,nan,337.60508944079544,0.0050388413538534245,0.00014059030358796673,210,0,0,0,-0.022905761407392953,0.012099969830923357,-0.0080714772557732937,-0.024038646788885981,0.017009806172564777,-0.0082120675593612604
639049412048086805,nan,325.12866448043053,0.0040060058173709018,0.00020005947530690044,207,0,0,0,-0.022744437781350945,0.01859675817653262,-0.0082120675593612465,-0.026038983323927168,0.020875804529001268,-0.008412127034668147
639049412048281344,nan,329.66026028406714,0.0063549800621595124,0.00013663101378631227,212,0,0,0,-0.027310964199571922,0.023334128860191875,-0.0084121270346678798,-0.026178757221328272,0.017080819420474271,-0.0082754960208815675
639049412048581698,nan,330.56294011219342,0.0091745212597681841,0.00078689668873678509,208,0,0,0,-0.026394557904893066,0.011221639732666079,-0.0082754960208863918,-0.029695808738861157,0.019781638755864819,-0.0090623927096231769
639049412048782783,nan,337.28278499686894,0.010423762686993243,0.0019500825111410632,219,0,0,0,-0.032050451275345108,0.0215898192896916,-0.0090623927096231561,-0.022892426043136332,0.016611325300443448,-0.0071123101984820929
639049412049081728,nan,330.71201373377664,0.0064824068008533433,0.00046084971947852899,204,0,0,0,-0.012778110007760954,0.011898147510300265,-0.0071123101984864089,-0.017583977391519255,0.0075478329674795019,-0.0066514604790078799
639049412049281104,nan,336.38995215614011,0.013103787253772618,0.00063961430619554997,205,0,0,0,-0.014043602879937505,0.0015030994968510594,-0.0066514604790078053,-0.021093577158429296,0.0125487820499909,-0.0072910747852033553
639049412049581449,nan,340.80770956872055,0.0048760639783741533,0.00084512277291801021,202,0,0,0,-0.026380526149243619,0.020082337002376771,-0.007291074785205724,-0.023976190890374324,0.015840265352327011,-0.0081361975581237343
639049412049781495,nan,338.12252248612879,0.007087396156209627,0.0010086871121179081,218,0,0,0,-0.025896167406116805,0.018032571096385109,-0.0081361975581229675,-0.022135803825268328,0.012025005032255358,-0.0071275104460050594
639049412050081452,nan,343.65092071288205,0.014438829318907902,0.0011534254933586582,215,0,0,0,-0.019376253607378449,0.006304250606634588,-0.0071275104460083233,-0.025312057657372655,0.019466546089589937,-0.0082809359393669815
639049412050281797,nan,329.29998812772044,0.0025081911924611437,0.000974621396124975,214,0,0,0,-0.027433516979852017,0.024436843642678202,-0.0082809359393684421,-0.028970726701250889,0.026418764259245994,-0.0092555573354934171
639049412050581476,nan,328.8540518313427,0.018282361607595912,0.00071130962915968814,213,0,0,0,-0.034443417711260547,0.036817994531348402,-0.009255557335493424,-0.027101193182461878,0.020074742609466439,-0.0085442477063337359
639049412050781446,nan,339.18765267849972,0.0073252182775461342,0.0013373295549981984,201,0,0,0,-0.025853689627817613,0.015841499675172017,-0.008544247706334206,-0.020915236951351064,0.010431277131135928,-0.0072069181513360076
639049412051081913,nan,334.67628199793438,0.023536515102498982,0.00079410267056780233,201,0,0,0,-0.011620464180969643,-0.0040586120616306551,-0.0072069181513401744,-0.023570315470010105,0.016218680591482106,-0.0080010208219079768
639049412051281444,nan,337.85134498394444,0.0029695545806461216,0.0010821019462494696,214,0,0,0,-0.025333472395418076,0.020061919282740492,-0.0080010208219079438,-0.027914503511282319,0.018593405480838397,-0.0090831227681574134
639049412051581924,nan,330.70554920793802,0.0061911353117207616,6.5632340025337244e-06,210,0,0,0,-0.034456552729907365,0.022169578279820905,-0.0090831227681645813,-0.028855901764806277,0.024808302444099539,-0.009089686002167115
639049412051881633,nan,338.23005690363215,0.014504469125069509,0.00067379251922317779,200,0,0,0,-0.029794884489664546,0.031007252636997683,-0.0090896860021659805,-0.025775307132474598,0.017070874970270201,-0.0084158934829428027
639049412052081763,nan,338.09756767773513,0.0047257402396456115,0.00035185433892388589,202,0,0,0,-0.023718247105019505,0.011904225452446359,-0.0084158934829428253,-0.024817044020739493,0.016500448483437131,-0.0080640391440189394
639049412052281615,nan,340.65947304529351,0.0040221600493453285,0.00015291381069731762,204,0,0,0,-0.023860112029501376,0.015930814374375209,-0.0080640391440218659,-0.025385490655634311,0.019652506396760513,-0.0082169529547191835
639049412052583369,nan,342.14573777826365,0.0094738066815350623,0.0010084134288133109,203,0,0,0,-0.026243781019834073,0.024411758661321208,-0.0082169529547191852,-0.020353901562515351,0.016991358873078441,-0.0072085395259058743
639049412052781590,nan,339.10873420637006,0.012092652167494861,0.001749174546298882,214,0,0,0,-0.017048670739967402,0.015243261670417386,-0.007208539525905935,-0.027177908621649784,0.021848621341192986,-0.0089577140722048171
