stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412298995166,nan,220.99359004334883,0.033940310174993202,0.0022022441849178093,201,1,2,7.354798050419638,7.1770430028702847,0.088726402918293645,7.3514361893061153,7.2108164028268797,0.090928647103211455
639049412299295223,nan,194.80785166331987,0.032853337233884568,0.005456498027283499,207,0,0,7.3128801022876964,7.4027447090947689,0.09092864710323556,7.3215810505065413,7.3710645060099349,0.096385145130519059
639049412299494650,nan,218.29231884699655,0.020953781701293112,0.0030355565963476466,201,1,2,7.3017384180554314,7.4775702648273832,0.096385145130534117,7.2912205294378438,7.4956930401836432,0.09334958853418647
639049412299795121,nan,175.4254674662493,0.043949194123451232,0.0024431853910806267,201,0,0,7.2454771941520875,7.6834673149393602,0.093349588534194949,7.2611333660009247,7.6424013199174388,0.095792773925275576
639049412299995751,nan,177.39682949698587,0.01994001004392543,0.00037592221488712274,206,1,2,7.2410436149089756,7.7403611302252271,0.095792773925277297,7.2351746307229234,7.7594178619800616,0.095416851710390174
639049412300295015,nan,153.60453182351921,0.023167024894767914,0.0045745220790029961,208,0,0,7.1964540258570722,7.9339622394102998,0.095416851710374298,7.2022724778681164,7.9115377737829995,0.090842329631371302
639049412300494611,nan,164.42654373092302,0.0067042944821920341,0.003809416708321342,202,1,2,7.180328180855418,8.012995102149322,0.090842329631367263,7.1774633754940407,8.0190564926453529,0.094651746339688606
639049412300795106,nan,138.71553462237503,0.0067725312307278188,0.0048851778842333854,221,0,0,7.1401128713862532,8.1809276595251639,0.094651746339693005,7.1433637791189861,8.1868689370127452,0.089766568455459619
639049412300995245,nan,144.18267811937994,0.036385827237536833,0.0048939650642193522,204,1,2,7.1206523891826912,8.2986372353313378,0.08976656845546116,7.1138271851550048,8.3343771991497348,0.094660533519680512
639049412301239346,nan,134.70067344054615,0.026616394372773074,0.00012041995881388601,204,0,0,7.0778026615828784,8.5142867335028658,0.094660533519674739,7.0846844088690766,8.4885753740736973,0.094540113560860853
639049412301495237,nan,156.3135562484176,0.01681207168792398,0.0011155993792754393,219,1,2,7.0541340458366335,8.6502212713845132,0.09454011356085551,7.0562333382598554,8.6335407820103462,0.095655712940130949
639049412301795151,nan,128.60920484703971,0.048584899400178246,0.002652186201623441,208,0,0,7.0228875996809528,8.8034457624743414,0.0956557129401156,7.0280527336799397,8.7551361998547321,0.098307899141739041
639049412301994447,nan,143.25725710125184,0.016213363797126391,0.0029561139064011865,217,1,2,7.0093264262372763,8.8359376309140174,0.098307899141739971,7.0033396792672198,8.8510052128810912,0.10126401304814116
639049412302295420,nan,111.1344735265219,0.034325099393903748,0.00084035600825242696,215,0,0,6.9660184980806452,8.9957847591719471,0.10126401304814077,6.968235148116861,9.0300382102538208,0.1021043690563932
