stamp,rt_correlative_score,ceres_final_cost,translation_residual,rotation_residual,num_filtered_points,inserted_to_submap,num_insertion_submaps,pose_prediction_x,pose_prediction_y,pose_prediction_yaw,pose_estimate_x,pose_estimate_y,pose_estimate_yaw
639049412092883844,0.78744018077850342,76.921042533293289,0.0080193325110157945,0.00087275358614189238,219,1,1,4.6880368728997492,3.6950802382085972,0.023323549082558289,4.6943076210669394,3.6900814972325198,0.024196302668700181
639049412093383484,0.74709880352020264,73.234419955341153,0.019663457469157743,0.00040248509292085261,201,1,1,4.7572455688665194,3.62248188803899,0.024196302669504798,4.7691630808299976,3.6068414127187918,0.023793817576583946
639049412093883783,0.79845625162124634,69.964391877569497,0.010537132551972566,0.0011431078950377427,200,1,1,4.8441172711750422,3.5234915387252492,0.023793817577347266,4.8370342758897644,3.5156901067921633,0.024936925472385008
639049412094385447,0.79988467693328857,69.642140010246166,0.007394585368903632,0.00010004845651152491,207,1,1,4.9050906485758237,3.4242901065195741,0.024936925472756277,4.898048330470794,3.4265452447604754,0.025036973929267802
639049412094885436,0.77366077899932861,69.339019583060633,0.013749868108483344,0.0024317629948994654,204,1,1,4.9588586659461606,3.337698027454945,0.025036973929508401,4.9668797632659167,3.3265301775818634,0.027468736924407867
639049412095383962,0.80125188827514648,59.686430496744038,0.0053177321683091344,0.0049787456297066615,206,1,1,5.0355097908577662,3.2268077609281276,0.027468736924519989,5.0378390295984099,3.2220272879072902,0.03244748255422665
639049412095687881,0.78747522830963135,53.513473441321615,0.016570855702032997,0.0040503275356673571,207,1,1,5.0810982964460871,3.1583186473810057,0.032447482554286797,5.0714465319409472,3.1717884915016672,0.036497810089954154
639049412096183968,0.8307531476020813,57.544462149023623,0.006418022864023056,0.00055507892003540255,204,1,1,5.1263040598171319,3.0897837014343259,0.036497810089996884,5.1303175345333649,3.0847754044997102,0.035942731169961481
639049412096683995,0.81564933061599731,69.078598411866523,0.0026755868547994749,0.0011116450747618578,201,1,1,5.1896560997714758,2.9970712460470041,0.035942731169981298,5.19152867970248,2.9951601705854967,0.034831086095219441
639049412097182842,0.83466112613677979,53.981876185623364,0.0064468085056439712,0.0018967518978426218,204,0,0,5.2525953743693234,2.9057564172033721,0.034831086095228239,5.2499380576233889,2.8998827464924606,0.036727837993070861
639049412097685692,0.79706615209579468,66.56262818170228,0.01191553714427427,0.0013703115805199437,208,1,1,5.3088161418606985,2.8038407682803372,0.036727837993074955,5.3017776297747261,2.8134553079496194,0.035357526412555011
639049412098188464,0.82199430465698242,57.515745215045484,0.010298437618294276,0.0032773004601412761,200,0,0,5.3536091607872986,2.7270412756714819,0.035357526412546046,5.3480872486530604,2.7357341637853168,0.03208022595240477
639049412098383092,0.80419033765792847,62.341564260754289,0.010961989693278903,0.0022717062115715399,205,1,1,5.3660141588689285,2.7056475423218904,0.032080225952413374,5.3728145390390711,2.6970498654509512,0.029808519740841834
639049412098884035,0.75369232892990112,64.234756773587847,0.019374428737943643,0.0018389266158400745,203,0,0,5.4364588401048959,2.5974823393986251,0.029808519740842265,5.4257375654167879,2.6136199587392772,0.031647446356682339
639049412099183800,0.819682776927948,65.85938447615392,0.014231567474717073,0.00023622793461422487,214,0,0,5.4574067792836676,2.5636953845154133,0.031647446356663798,5.4501921703788074,2.5759626960031574,0.031883674291278023
639049412099683993,0.80253154039382935,73.947607366650246,0.011718090707493292,7.5803874430388496e-05,215,1,1,5.4909975419857915,2.5131271440882643,0.031883674291286301,5.4983457316677189,2.5039992879200583,0.03195947816571669
639049412100183594,0.83316248655319214,64.270547818101093,0.0033474540589185637,0.00092417017456899314,213,0,0,5.5464423011389057,2.4321210516358152,0.031959478165761189,5.5463114570155652,2.4287761557492504,0.032883648340330182
639049412100484067,0.82213276624679565,68.94090363132095,0.0061040063302468511,0.00049328729964834284,205,0,0,5.5751592883698731,2.3835350129317638,0.032883648340305986,5.5731672949328104,2.3893048357562874,0.032390361040657643
639049412100883838,0.78946316242218018,89.938582872478506,0.0083105759181006655,0.00061903475343510345,206,1,1,5.6088982430712955,2.3367893383075753,0.032390361040676448,5.6157903327532317,2.332145549778081,0.033009395794111551
639049412101384591,0.78478658199310303,69.458806070648606,0.01718610346562394,0.0007367675364635673,200,0,0,5.6691799334438508,2.2605478502664984,0.033009395794114813,5.6553036522777891,2.270687424879446,0.03374616333057838
639049412101683896,0.82901066541671753,62.091230149618944,0.0079979141915603423,0.00063140982026658327,217,0,0,5.6789211525230154,2.2339532983284598,0.033746163330578165,5.6710725571482996,2.2324150584058366,0.033114753510311581
639049412101984371,0.810466468334198,76.913584293268627,0.0077342906027052022,0.0015183681968377813,200,1,1,5.6869031035506872,2.1939930831092069,0.033114753510313726,5.6871959170968527,2.2017218288906566,0.031596385313475944
639049412102383975,0.7114025354385376,66.532174748975677,0.028046761576859289,0.00039845706517908572,200,0,0,5.7086384967753006,2.1609026682710244,0.03159638531347625,5.7293843193042884,2.1420285674303239,0.031197928248297164
639049412102684276,0.80696439743041992,70.864753758020726,0.012611971830474123,0.0015305993033889534,215,0,0,5.7610887551239873,2.0971692914726274,0.031197928248244751,5.7545777163938627,2.107970597324583,0.032728527551633704
639049412103183469,0.79827743768692017,83.178836893320494,0.010640003934166004,0.00043562837517322622,207,0,0,5.7964569225015214,2.0513557333348023,0.032728527551628445,5.7929065255877985,2.0413255605808516,0.032292899176455218
639049412103484043,0.80021858215332031,101.92154550627163,0.0015402261005583162,0.00027569701618262304,208,1,1,5.8159850613338087,2.0011972629600709,0.032292899176455364,5.8152938005399237,2.0025736549666151,0.032017202160272741
639049412103983714,0.77500247955322266,73.333470354841808,0.016096344760793042,0.0019094577572662773,201,0,0,5.8525101667678854,1.9381529019068988,0.03201720216027143,5.863908632067802,1.9267877224773911,0.030107744403005152
639049412104183985,0.78258520364761353,93.861143378853797,0.011496302778041038,0.0014932707584919096,212,1,1,5.8833937351154466,1.8964122864693991,0.030107744403002189,5.8879556574383134,1.8858598534663176,0.031601015161494099
639049412104484322,0.74862945079803467,70.087942800530953,0.022439864646227284,0.0012769465746750933,204,0,0,5.9240178504602854,1.8244822531388674,0.031601015161483982,5.9165288041219855,1.8456355439061167,0.032877961736159075
639049412104683589,0.800323486328125,83.545323976358091,0.0060826473501201022,0.0019277279077152092,202,0,0,5.9354864590902885,1.8189475983878072,0.032877961736141902,5.9392666721412644,1.8141822455073633,0.030950233828426692
639049412105184587,0.80024027824401855,95.007743717664113,0.0041846407680481944,0.0011881698842434382,208,1,1,5.9964343235934505,1.7351022192552559,0.030950233828396012,5.9923504587100176,1.7360150532880758,0.03213840371263945
639049412105484119,0.77209621667861938,84.585250851542753,0.016106916120475604,0.00017534188748132701,203,0,0,6.024087696700013,1.6892811832530106,0.032138403712604895,6.0149532264765284,1.7025474638413409,0.032313745600086222
639049412105987135,0.75300878286361694,102.30740570818922,0.011961311745236852,0.0030973997365225069,208,1,1,6.0529109532998371,1.6463440098760258,0.032313745600002559,6.0641096990453134,1.6421415020063226,0.029216345863480053
639049412106183977,0.74915426969528198,79.994349002679158,0.016168096032941646,0.0016573748728786371,206,0,0,6.0833457837292695,1.6185032273996924,0.029216345863328736,6.0972083970221771,1.6101824532757467,0.030873720736207373
639049412106686322,0.73047947883605957,104.11736582184761,0.019374329788907421,0.0012502406548522693,213,1,1,6.1816769831734435,1.5286222764102346,0.030873720735986623,6.1638500974132731,1.5362095551624078,0.029623480081134353
639049412107184074,0.77319049835205078,99.681295526989089,0.0097081637631549599,0.0019701799416047827,217,1,1,6.2298824848224612,1.4629130000424988,0.029623480080706095,6.2264218231074988,1.4719834059952017,0.027653300139101313
639049412107683943,0.76756477355957031,104.33467975611396,0.013030560007940808,0.0040041184670157083,203,1,1,6.2892596739871474,1.4074840951776417,0.027653300136875617,6.3015533081727293,1.4118040549727831,0.023649181669859909
639049412108185592,0.74956387281417847,117.88186415507091,0.012579863743129688,0.00014539152362488469,205,1,1,6.3769523314197958,1.3514104093155304,0.023649181666657072,6.3867880843023679,1.3592533001746896,0.023794573190281956
639049412108683801,0.71869874000549316,129.36170216444188,0.022025498086751621,0.0012955863794427112,214,1,1,6.4714383728124041,1.3070629060999415,0.023794573187242811,6.4616955297500338,1.3268163760490801,0.0224989868078001
639049412109185036,0.71610289812088013,107.5902202525162,0.022102361218416754,0.0038899973480858788,200,1,1,6.5370579447585158,1.2941824379546261,0.022498986804819203,6.5202379458558513,1.3085212666495976,0.026388984152905082
639049412109987243,0.76462852954864502,96.930663488699182,0.013181007234549286,0.011983739632151862,201,1,1,6.6139327915809094,1.2792406600957242,0.026388984151336028,6.6155577065575608,1.2923211265643137,0.014405244519184165
639049412110686335,0.78021365404129028,84.202280917831914,0.013176802268489969,0.0099749118874859974,215,1,1,6.6986251469419997,1.2782033385962441,0.01440524451729976,6.7031943983414699,1.2905625481045955,0.024380156404785757
639049412111484553,0.79193389415740967,71.572232450762399,0.0040800287496424552,0.0076357645036599087,200,1,1,6.8032573154430365,1.2885546164146899,0.02438015640326829,6.8071196038247122,1.2898696689059168,0.016744391899608382
639049412112184578,0.74082577228546143,80.900277956623142,0.032882351931566599,0.0018490351136123233,208,1,1,6.8982604224587281,1.2892620244265203,0.016744391897475661,6.9301458281696471,1.29729756866456,0.014895356783863337
639049412112986272,0.69394320249557495,112.56400401536636,0.029806503196092925,0.022879673274169308,212,1,1,7.0710399189521027,1.3058042686668538,0.014895356780765657,7.0735680108707371,1.3355033660273736,0.037775030054934967
