wall_time_sec,trajectory_id,publish_target_time,local_slam_reference_time,imu_integration_start_time,latest_imu_time,has_imu_data,reference_odom_request_time,reference_odom_before_time,reference_odom_after_time,reference_odom_latest_time,reference_odom_extrapolated,reference_odom_clamped_to_earliest,current_odom_request_time,current_odom_before_time,current_odom_after_time,current_odom_latest_time,current_odom_extrapolated,current_odom_clamped_to_earliest,tracked_pose_stamp,tracked_pose_x,tracked_pose_y,tracked_pose_yaw,adaptive_odometry_weight
1779099290.950544834,1,1779099290.950544834,1779099290.822966337,1779099290.822966337,1779099290.892986298,1,1779099290.822966337,1779099290.792050838,1779099290.831863642,1779099290.852021694,0,0,1779099290.950544834,1779099290.852021694,,1779099290.852021694,1,0,1779099290.950544834,-0.017423887,0.004429089,-0.003691763,1.000000000
1779099291.000557661,1,1779099291.000557899,1779099290.922977686,1779099290.922977686,1779099290.952987432,1,1779099290.922977686,1779099290.912014008,1779099290.932069540,1779099290.932069540,0,0,1779099291.000557899,1779099290.932069540,,1779099290.932069540,1,0,1779099291.000557661,-0.015339670,-0.003007502,-0.002500630,1.000000000
1779099291.050547361,1,1779099291.050547361,1779099290.953007698,1779099290.953007698,1779099290.992987633,1,1779099290.953007698,1779099290.951918602,1779099290.971884727,1779099290.971884727,0,0,1779099291.050547361,1779099290.971884727,,1779099290.971884727,1,0,1779099291.050547361,-0.012728797,-0.003835383,-0.002549098,1.000000000
1779099291.100545883,1,1779099291.100545883,1779099291.002950430,1779099291.002950430,1779099291.042987585,1,1779099291.002950430,1779099290.991953373,1779099291.011796474,1779099291.011796474,0,0,1779099291.100545883,1779099291.011796474,,1779099291.011796474,1,0,1779099291.100545883,-0.011875100,0.002887502,-0.003740664,1.000000000
1779099291.150583029,1,1779099291.150582790,1779099291.072953463,1779099291.072953463,1779099291.102987528,1,1779099291.072953463,1779099291.071983099,1779099291.091654062,1779099291.091654062,0,0,1779099291.150582790,1779099291.091654062,,1779099291.091654062,1,0,1779099291.150582790,-0.014366741,0.001120830,-0.003919934,1.000000000
1779099291.200547934,1,1779099291.200547934,1779099291.122877121,1779099291.122877121,1779099291.142987490,1,1779099291.122877121,1779099291.111903906,1779099291.131891966,1779099291.131891966,0,0,1779099291.200547934,1779099291.131891966,,1779099291.131891966,1,0,1779099291.200547695,-0.007959454,-0.001118652,-0.003283545,1.000000000
1779099291.250549555,1,1779099291.250549555,1779099291.153049946,1779099291.153049946,1779099291.192987442,1,1779099291.153049946,1779099291.146836519,1779099291.171950340,1779099291.171950340,0,0,1779099291.250549555,1779099291.171950340,,1779099291.171950340,1,0,1779099291.250549316,-0.014976556,0.000952563,-0.003172305,1.000000000
1779099291.300513506,1,1779099291.300513268,1779099291.223017454,1779099291.223017454,1779099291.242987633,1,1779099291.223017454,1779099291.212098837,1779099291.231984615,1779099291.231984615,0,0,1779099291.300513268,1779099291.231984615,,1779099291.231984615,1,0,1779099291.300513506,-0.009766674,0.000486378,-0.003883874,1.000000000
1779099291.350523710,1,1779099291.350523472,1779099291.252959251,1779099291.252959251,1779099291.292987585,1,1779099291.252959251,1779099291.251921415,1779099291.272028208,1779099291.272028208,0,0,1779099291.350523472,1779099291.272028208,,1779099291.272028208,1,0,1779099291.350523472,-0.008370445,-0.003867905,-0.003209877,1.000000000
1779099291.400515795,1,1779099291.400515795,1779099291.302948236,1779099291.302948236,1779099291.342987537,1,1779099291.302948236,1779099291.291996717,1779099291.311822176,1779099291.311822176,0,0,1779099291.400515795,1779099291.311822176,,1779099291.311822176,1,0,1779099291.400515795,-0.006471805,0.009390613,-0.002913615,1.000000000
